,Unnamed: 0,customer,state,gender,education,customer lifetime value,income,monthly premium auto,number of open complaints,policy type,vehicle class,total claim amount
4184,2244,VB94165,Nevada,M,Master,6714,0,93,1,Special Auto,Two-Door Car,604
4185,2245,FG71665,Arizona,M,Bachelor,2810,26790,71,0,Personal Auto,Two-Door Car,340
4186,2246,IV98398,California,M,Bachelor,15320,81955,126,0,Corporate Auto,SUV,720
4187,2247,YN39714,Oregon,F,High School or Below,8488,80213,70,0,Personal Auto,Two-Door Car,440
4188,2248,WL92199,Arizona,M,Doctor,2379,0,66,0,Personal Auto,Four-Door Car,90
4189,2249,KC36987,Oregon,M,Bachelor,13334,47950,170,1,Personal Auto,SUV,780
4190,2250,JW24212,Oregon,M,Bachelor,3123,0,101,4,Personal Auto,SUV,960
4191,2251,OG57342,Washington,M,Doctor,2382,0,65,0,Corporate Auto,Four-Door Car,312
4192,2252,SN49269,Oregon,M,High School or Below,7812,72353,66,0,Personal Auto,Two-Door Car,316
4193,2253,RE52529,California,F,High School or Below,14024,81872,115,0,Corporate Auto,Four-Door Car,256
4194,2254,EQ68292,Arizona,M,Bachelor,5334,74606,68,0,Corporate Auto,Two-Door Car,109
4195,2255,KF88603,Oregon,M,High School or Below,9700,0,138,0,Personal Auto,SUV,993
4196,2256,JR62870,California,M,High School or Below,5703,41438,72,0,Personal Auto,Two-Door Car,323
4197,2257,NN40477,Arizona,F,Bachelor,4280,52679,110,2,Personal Auto,Sports Car,528
4198,2258,JP40952,Arizona,M,High School or Below,3398,0,101,0,Personal Auto,SUV,1183
4199,2259,FG24548,Oregon,M,Bachelor,11044,44524,70,0,Personal Auto,Four-Door Car,200
4200,2260,DZ89536,Oregon,M,Master,3237,60244,83,3,Corporate Auto,Four-Door Car,326
4201,2261,GH64274,California,M,High School or Below,25805,22711,82,0,Personal Auto,Two-Door Car,393
4202,2262,NX62002,Oregon,M,College,17497,0,73,0,Corporate Auto,Two-Door Car,350
4203,2263,CV57391,Arizona,F,Bachelor,22261,50398,71,0,Personal Auto,Four-Door Car,339
4204,2264,ZN36983,California,M,College,9006,0,86,1,Personal Auto,Four-Door Car,412
4205,2265,OT40088,Oregon,F,High School or Below,9904,0,66,0,Personal Auto,Four-Door Car,475
4206,2266,CD56261,California,F,High School or Below,7432,0,102,0,Corporate Auto,SUV,1037
4207,2267,OG72448,Arizona,M,Bachelor,8150,0,114,0,Personal Auto,Four-Door Car,1310
4208,2268,IH64929,California,M,High School or Below,4956,87197,63,0,Personal Auto,Two-Door Car,247
4209,2269,FD20455,California,M,Bachelor,6537,0,100,0,Personal Auto,Sports Car,720
4210,2270,ET89070,California,F,High School or Below,9448,85221,117,0,Personal Auto,Sports Car,516
4211,2271,DY87071,Arizona,M,High School or Below,7519,96306,95,1,Personal Auto,Four-Door Car,185
4212,2272,AX10148,California,F,Bachelor,2409,0,66,0,Personal Auto,Four-Door Car,316
4213,2273,DB28487,California,F,High School or Below,17041,22249,64,0,Personal Auto,Four-Door Car,455
4214,2274,KU92052,California,F,High School or Below,4398,0,62,0,Personal Auto,Four-Door Car,382
4215,2275,FB17016,Oregon,F,Bachelor,5470,54507,138,0,Personal Auto,SUV,702
4216,2276,BM45823,Oregon,M,College,3173,0,101,4,Personal Auto,Four-Door Car,484
4217,2277,NN53003,California,M,College,13258,20754,184,0,Personal Auto,Luxury SUV,1324
4218,2278,LF94873,California,F,College,13045,0,190,1,Personal Auto,SUV,1654
4219,2279,VB57504,California,M,High School or Below,2560,30027,65,0,Personal Auto,Four-Door Car,312
4220,2280,NT25078,Nevada,M,Bachelor,3387,23156,88,2,Special Auto,Four-Door Car,422
4221,2281,FH86704,California,M,High School or Below,6439,0,93,0,Personal Auto,Four-Door Car,669
4222,2282,KX32370,California,M,College,7078,23222,90,0,Corporate Auto,Two-Door Car,252
4223,2283,NN76284,California,F,College,2417,0,65,0,Corporate Auto,Four-Door Car,468
4224,2284,LJ43988,California,F,Master,20492,27317,102,0,Personal Auto,Four-Door Car,489
4225,2285,MM44301,California,F,College,7805,21073,106,1,Corporate Auto,SUV,508
4226,2286,ED63600,California,M,College,22062,0,225,0,Corporate Auto,Luxury Car,1620
4227,2287,RT37588,Arizona,F,High School or Below,11218,69268,93,0,Personal Auto,Two-Door Car,19
4228,2288,LF19061,Arizona,F,High School or Below,5427,74561,68,1,Personal Auto,Two-Door Car,234
4229,2289,EW73451,Arizona,M,High School or Below,2592,72421,65,0,Personal Auto,Four-Door Car,312
4230,2290,UC29668,Oregon,F,Master,2601,0,71,0,Corporate Auto,Two-Door Car,17
4231,2291,ZC32761,Arizona,M,Bachelor,8433,57961,72,0,Personal Auto,Two-Door Car,38
4232,2292,FQ22639,California,M,College,2967,35205,76,0,Personal Auto,Four-Door Car,178
4233,2293,YZ60434,Oregon,M,Master,5380,0,74,0,Personal Auto,Four-Door Car,59
4234,2294,MJ45965,Oregon,M,High School or Below,8059,72309,68,0,Personal Auto,Four-Door Car,244
4235,2295,IS95398,Nevada,F,Bachelor,8444,76352,109,2,Personal Auto,SUV,501
4236,2296,LZ81665,Washington,M,High School or Below,9655,0,100,2,Personal Auto,SUV,720
4237,2297,OP43389,California,F,College,8178,29057,102,0,Corporate Auto,SUV,489
4238,2298,PI98333,Oregon,F,Bachelor,2353,0,66,0,Personal Auto,Four-Door Car,501
4239,2299,YX67409,California,M,Bachelor,8058,25595,101,0,Personal Auto,SUV,484
4240,2300,XR85926,Oregon,M,Bachelor,8012,58058,67,0,Personal Auto,Four-Door Car,355
4241,2301,MJ54807,Nevada,M,Bachelor,16473,22828,106,0,Personal Auto,SUV,508
4242,2302,AX36597,Arizona,F,College,5907,0,81,0,Personal Auto,Four-Door Car,390
4243,2303,IC94434,California,F,Bachelor,8257,23815,73,0,Corporate Auto,Four-Door Car,424
4244,2304,ZX56541,California,M,Bachelor,4954,45329,65,3,Personal Auto,Two-Door Car,312
4245,2305,RI76571,Washington,M,Master,43026,59349,119,0,Personal Auto,SUV,222
4246,2306,YL78930,Oregon,M,College,3794,19794,105,0,Personal Auto,Four-Door Car,504
4247,2307,ZX17330,Arizona,M,Bachelor,2537,92401,64,0,Personal Auto,Four-Door Car,50
4248,2308,MK92016,Oregon,M,Bachelor,8026,0,109,0,Corporate Auto,SUV,898
4249,2309,KH93541,Nevada,F,College,7786,83000,97,1,Corporate Auto,Four-Door Car,378
4250,2310,UG12132,Washington,F,College,5256,77693,65,0,Personal Auto,Four-Door Car,225
4251,2311,BV35683,Arizona,F,Bachelor,8256,62902,69,0,Personal Auto,Two-Door Car,159
4252,2312,PN69476,Nevada,M,Master,2453,0,70,2,Personal Auto,Two-Door Car,449
4253,2313,HB70063,Washington,M,College,4312,43386,111,0,Personal Auto,SUV,413
4254,2314,CR59224,California,M,Bachelor,5556,29120,72,0,Corporate Auto,Two-Door Car,345
4255,2315,RH97231,Washington,M,Bachelor,8693,48893,110,0,Personal Auto,SUV,787
4256,2316,FY67942,California,F,College,11830,92931,146,0,Personal Auto,SUV,503
4257,2317,HG68775,Washington,F,College,4506,15462,115,0,Corporate Auto,Four-Door Car,611
4258,2318,ED28429,Washington,M,Bachelor,4159,0,62,0,Personal Auto,Two-Door Car,446
4259,2319,IH17933,Washington,M,College,4462,70088,112,0,Personal Auto,SUV,536
4260,2320,NE67816,Oregon,M,College,2515,25558,63,0,Personal Auto,Four-Door Car,453
4261,2321,QJ65091,Arizona,F,High School or Below,8007,0,112,0,Corporate Auto,Sports Car,537
4262,2322,TR75465,Washington,M,Master,9901,0,134,0,Personal Auto,SUV,643
4263,2323,LM12349,Washington,F,Bachelor,12282,36328,155,0,Corporate Auto,SUV,388
4264,2324,XZ62712,Washington,F,High School or Below,44468,32948,127,1,Personal Auto,SUV,1428
4265,2325,SL70555,California,M,Bachelor,8184,69114,103,0,Personal Auto,SUV,162
4266,2326,XI31845,Oregon,F,High School or Below,16007,45302,133,0,Personal Auto,SUV,638
4267,2327,DQ34772,Arizona,M,High School or Below,6361,0,88,0,Personal Auto,Four-Door Car,110
4268,2328,XU57332,California,F,College,8736,53173,112,0,Personal Auto,SUV,1169
4269,2329,SJ87108,Arizona,F,Bachelor,4334,23904,123,3,Corporate Auto,SUV,590
4270,2330,PL33465,Arizona,F,Bachelor,4376,63774,111,0,Personal Auto,Four-Door Car,60
4271,2331,XL80761,California,M,College,9294,67544,116,0,Corporate Auto,SUV,556
4272,2332,SB41594,California,M,College,2543,26691,65,0,Personal Auto,Four-Door Car,312
4273,2333,UB51030,Washington,F,High School or Below,6582,0,62,0,Special Auto,Four-Door Car,297
4274,2334,KT46283,California,M,College,4686,58089,118,0,Corporate Auto,SUV,566
4275,2335,WZ65217,Nevada,M,Bachelor,14325,0,136,0,Personal Auto,SUV,652
4276,2336,JB11283,California,M,Bachelor,12743,99583,64,0,Personal Auto,Four-Door Car,99
4277,2337,TM13014,California,M,Bachelor,2434,0,68,0,Personal Auto,Four-Door Car,271
4278,2338,QS81789,Oregon,F,Bachelor,25107,24410,73,0,Corporate Auto,Four-Door Car,350
4279,2339,FP78531,California,F,Bachelor,13432,68956,118,2,Personal Auto,SUV,118
4280,2340,RN41087,California,F,High School or Below,2753,0,73,0,Personal Auto,Four-Door Car,298
4281,2341,WJ88394,Nevada,F,College,8653,20588,113,0,Personal Auto,SUV,586
4282,2342,LH94971,Oregon,M,Bachelor,7057,37840,90,0,Corporate Auto,Four-Door Car,432
4283,2343,VW34309,Oregon,F,Bachelor,5906,43440,74,0,Personal Auto,Four-Door Car,128
4284,2344,XH47320,Nevada,F,Master,2937,83195,73,1,Personal Auto,Two-Door Car,332
4285,2345,GX13549,California,F,High School or Below,4974,0,70,0,Personal Auto,Four-Door Car,336
4286,2346,VY32314,Oregon,M,High School or Below,4268,43209,110,0,Personal Auto,Sports Car,528
4287,2347,TF65501,California,F,High School or Below,4601,37308,115,0,Personal Auto,SUV,552
4288,2348,EO24423,Arizona,M,Master,2404,22239,62,0,Personal Auto,Four-Door Car,297
4289,2349,LA79102,California,F,Doctor,7638,66106,95,1,Personal Auto,Two-Door Car,250
4290,2350,FT74388,Nevada,M,High School or Below,4623,97065,117,0,Personal Auto,SUV,561
4291,2351,ZE59592,Oregon,M,College,5470,24910,69,0,Personal Auto,Two-Door Car,746
4292,2352,JU64043,Oregon,M,Master,4999,49414,68,5,Personal Auto,Four-Door Car,159
4293,2353,TR96772,Arizona,F,High School or Below,15956,61148,132,0,Personal Auto,Sports Car,98
4294,2354,DQ35195,Arizona,F,Bachelor,9275,52494,119,0,Corporate Auto,Two-Door Car,571
4295,2355,No74162,Arizona,M,High School or Below,7595,20538,104,0,Personal Auto,SUV,499
4296,2356,XP52012,Arizona,M,High School or Below,24258,0,89,0,Personal Auto,Two-Door Car,538
4297,2357,HQ16068,Washington,M,High School or Below,24636,73716,103,0,Special Auto,Sports Car,162
4298,2358,QM78112,Washington,M,Bachelor,2810,26790,71,0,Personal Auto,Two-Door Car,340
4299,2359,GI30974,Oregon,M,Bachelor,2337,0,65,0,Corporate Auto,Four-Door Car,468
4300,2360,NM51858,Oregon,M,High School or Below,4668,53252,117,0,Personal Auto,SUV,561
4301,2361,ZL37444,California,M,Doctor,10972,24164,137,0,Personal Auto,Sports Car,657
4302,2362,CI60365,California,F,High School or Below,34611,20090,109,0,Special Auto,Sports Car,523
4303,2363,IX45386,Arizona,M,College,2478,81721,63,0,Personal Auto,Four-Door Car,133
4304,2364,ZO29478,Washington,F,High School or Below,26197,18495,113,0,Personal Auto,SUV,542
4305,2365,NG34818,California,M,Bachelor,6282,42314,80,0,Personal Auto,Four-Door Car,56
4306,2366,EE95568,California,F,Bachelor,10954,89892,135,0,Personal Auto,SUV,526
4307,2367,LM84166,California,M,Bachelor,3164,0,92,1,Personal Auto,Two-Door Car,662
4308,2368,RO32883,Oregon,F,Bachelor,7804,0,117,4,Personal Auto,Four-Door Car,91
4309,2369,OI68331,California,F,Doctor,5207,21576,65,0,Personal Auto,Four-Door Car,312
4310,2370,PW95813,Oregon,F,High School or Below,2886,10312,78,0,Personal Auto,Four-Door Car,486
4311,2371,LM50087,Arizona,F,College,2483,50632,62,0,Corporate Auto,Two-Door Car,54
4312,2372,JD82896,California,F,High School or Below,4896,0,139,0,Personal Auto,SUV,1000
4313,2373,KA62636,Oregon,M,High School or Below,4928,97917,67,5,Personal Auto,Two-Door Car,279
4314,2374,VG85511,Arizona,M,College,8759,28280,116,0,Personal Auto,Sports Car,556
4315,2375,GT18023,California,F,High School or Below,11281,86195,139,0,Special Auto,SUV,601
4316,2376,VI35467,Nevada,F,Master,4315,89797,106,0,Personal Auto,SUV,70
4317,2377,LF75926,Arizona,M,College,4491,0,63,0,Personal Auto,Four-Door Car,302
4318,2378,SS13550,Nevada,M,High School or Below,6745,0,192,0,Personal Auto,Luxury SUV,1921
4319,2379,AA34092,California,M,College,28799,33635,240,0,Personal Auto,Luxury SUV,1152
4320,2380,GQ15708,Oregon,M,Bachelor,14503,29790,194,0,Personal Auto,Luxury SUV,931
4321,2381,JR72064,Arizona,M,High School or Below,8270,44656,70,0,Personal Auto,Two-Door Car,336
4322,2382,AN79079,Arizona,M,Doctor,12731,40870,105,0,Personal Auto,SUV,504
4323,2383,DS45844,California,M,College,4167,0,117,0,Corporate Auto,Sports Car,94
4324,2384,QJ90136,California,F,High School or Below,10455,28363,133,0,Personal Auto,Sports Car,638
4325,2385,OS95734,California,F,Bachelor,7074,94508,88,0,Personal Auto,Four-Door Car,491
4326,2386,KT21352,Oregon,M,High School or Below,7046,0,64,0,Personal Auto,Four-Door Car,324
4327,2387,CG33085,Oregon,M,Doctor,13357,0,124,0,Personal Auto,SUV,696
4328,2388,IU94124,Arizona,M,College,18708,0,77,1,Personal Auto,Four-Door Car,554
4329,2389,HW93117,California,F,Bachelor,8169,0,116,0,Corporate Auto,Sports Car,835
4330,2390,ON63161,Oregon,F,High School or Below,8583,18017,114,0,Personal Auto,Four-Door Car,547
4331,2391,HT64629,Washington,F,High School or Below,12234,0,117,0,Personal Auto,SUV,930
4332,2392,XE59612,Nevada,M,High School or Below,7185,63741,91,0,Corporate Auto,Four-Door Car,36
4333,2393,VZ39362,Oregon,F,High School or Below,9060,57078,113,1,Personal Auto,Sports Car,542
4334,2394,SL71970,Oregon,F,High School or Below,2336,0,67,0,Special Auto,Four-Door Car,458
4335,2395,YO29244,Oregon,F,Bachelor,7995,25239,100,0,Personal Auto,SUV,150
4336,2396,TN85931,Oregon,F,High School or Below,5897,29227,74,0,Special Auto,Two-Door Car,421
4337,2397,PP92749,California,F,Bachelor,3939,60021,99,0,Special Auto,Four-Door Car,882
4338,2398,MB54287,Oregon,F,Bachelor,2695,0,73,0,Personal Auto,Four-Door Car,780
4339,2399,JQ93340,Nevada,M,High School or Below,5459,83208,68,0,Special Auto,Four-Door Car,325
4340,2400,LN20978,Oregon,F,Bachelor,10721,25983,90,0,Corporate Auto,Four-Door Car,432
4341,2401,ZD59913,Oregon,F,High School or Below,2491,25965,65,0,Corporate Auto,Four-Door Car,329
4342,2402,BG80246,Arizona,F,College,5570,22679,72,0,Personal Auto,Two-Door Car,345
4343,2403,VP48253,Arizona,M,High School or Below,5100,41186,70,4,Personal Auto,Four-Door Car,242
4344,2404,BR39076,California,F,High School or Below,7633,0,67,0,Personal Auto,Four-Door Car,445
4345,2405,ZD29731,California,M,College,4656,29070,61,2,Personal Auto,Two-Door Car,292
4346,2406,QR88427,Nevada,F,Bachelor,4363,0,63,0,Personal Auto,Four-Door Car,302
4347,2407,WN69789,California,F,College,2526,33485,63,0,Personal Auto,Four-Door Car,343
4348,2408,LZ39487,Washington,F,High School or Below,5122,58206,64,0,Personal Auto,Four-Door Car,454
4349,2409,GO42840,Oregon,M,High School or Below,2483,87492,62,0,Personal Auto,Two-Door Car,264
4350,2410,SR96970,Oregon,M,Bachelor,3489,0,98,0,Personal Auto,Four-Door Car,705
4351,2411,ED90879,Nevada,M,Bachelor,7325,20757,102,3,Corporate Auto,Four-Door Car,216
4352,2412,SS69401,Oregon,F,College,4841,23449,61,0,Corporate Auto,Four-Door Car,292
4353,2413,VF32335,Arizona,M,College,19964,0,192,0,Personal Auto,Luxury SUV,921
4354,2414,WX14028,Nevada,F,College,32450,60455,104,0,Personal Auto,SUV,499
4355,2415,FP99321,Washington,M,High School or Below,2628,0,89,4,Personal Auto,Four-Door Car,640
4356,2416,QF21628,California,M,High School or Below,3095,53588,77,0,Personal Auto,Four-Door Car,369
4357,2417,OR40901,California,M,Doctor,12731,40870,105,0,Corporate Auto,SUV,504
4358,2418,NF82527,Arizona,M,Bachelor,2631,0,71,0,Personal Auto,Two-Door Car,340
4359,2419,GD84658,Nevada,F,High School or Below,35984,0,129,0,Corporate Auto,Sports Car,1267
4360,2420,PA14842,Washington,F,High School or Below,2906,45128,72,0,Special Auto,Four-Door Car,66
4361,2421,SA45648,California,M,Bachelor,10628,90874,137,4,Personal Auto,SUV,459
4362,2422,IQ37561,Arizona,F,High School or Below,7590,52823,95,0,Personal Auto,Two-Door Car,125
4363,2423,TP34946,California,M,College,5108,26784,67,0,Corporate Auto,Four-Door Car,482
4364,2424,TL20040,Oregon,M,College,13989,22354,118,0,Personal Auto,SUV,775
4365,2425,JM96431,Oregon,M,College,3115,54420,80,0,Personal Auto,Four-Door Car,576
4366,2426,LN10007,Oregon,F,College,13369,50800,112,0,Corporate Auto,Sports Car,621
4367,2427,WY17451,Oregon,F,College,8621,0,87,1,Personal Auto,Four-Door Car,417
4368,2428,XS30210,Arizona,M,College,10359,84583,65,0,Corporate Auto,Four-Door Car,238
4369,2429,UD27331,Nevada,M,Bachelor,3241,33701,88,3,Personal Auto,Four-Door Car,460
4370,2430,HC52114,California,F,Bachelor,4344,0,63,0,Corporate Auto,Four-Door Car,462
4371,2431,WG50184,Arizona,F,Doctor,5332,68931,66,0,Corporate Auto,Four-Door Car,309
4372,2432,BQ99053,Oregon,M,College,7692,0,105,0,Personal Auto,Four-Door Car,504
4373,2433,IY77611,Arizona,M,High School or Below,26223,0,115,1,Corporate Auto,SUV,828
4374,2434,ER24015,Arizona,M,College,6930,29318,198,5,Personal Auto,SUV,1386
4375,2435,SG71810,Oregon,F,College,11610,41503,73,0,Personal Auto,Two-Door Car,15
4376,2436,OQ10108,Oregon,M,High School or Below,8937,0,126,0,Personal Auto,SUV,604
4377,2437,ON45263,California,F,Bachelor,2462,0,69,0,Personal Auto,Two-Door Car,427
4378,2438,RD15786,Oregon,M,Bachelor,2300,25905,63,0,Personal Auto,Four-Door Car,302
4379,2439,TU64352,Oregon,F,College,4078,0,116,0,Personal Auto,Sports Car,835
4380,2440,CR12479,Nevada,F,College,2868,40046,73,0,Personal Auto,Four-Door Car,118
4381,2441,AW36627,California,F,High School or Below,4428,58577,110,0,Personal Auto,SUV,303
4382,2442,UD31660,California,M,Bachelor,4061,70129,103,1,Personal Auto,Four-Door Car,130
4383,2443,QL18084,Nevada,M,Master,18504,91268,229,0,Corporate Auto,Luxury Car,737
4384,2444,DJ11965,California,F,College,4904,12902,139,0,Personal Auto,Sports Car,667
4385,2445,LT16517,Oregon,F,High School or Below,10827,62053,134,0,Personal Auto,SUV,614
4386,2446,JG77605,Nevada,F,Bachelor,5745,30389,73,0,Personal Auto,Four-Door Car,278
4387,2447,PD94851,Nevada,M,Bachelor,2423,15585,65,0,Personal Auto,Two-Door Car,67
4388,2448,NK27819,Arizona,M,College,5926,23091,96,5,Personal Auto,Four-Door Car,460
4389,2449,PL28709,California,F,College,4605,22571,63,0,Personal Auto,Four-Door Car,302
4390,2450,DY35560,Oregon,M,High School or Below,2132,0,61,0,Personal Auto,Four-Door Car,691
4391,2451,LX23185,Oregon,F,College,2643,0,82,3,Personal Auto,Two-Door Car,393
4392,2452,NA39347,California,M,College,5824,73976,73,0,Personal Auto,Four-Door Car,338
4393,2453,SI32097,Oregon,F,Bachelor,6889,30814,87,0,Personal Auto,Four-Door Car,417
4394,2454,JD50909,Arizona,F,Bachelor,3008,80681,74,0,Corporate Auto,Four-Door Car,355
4395,2455,FB55024,Oregon,F,High School or Below,3286,60934,82,0,Personal Auto,Two-Door Car,393
4396,2456,NQ51389,Oregon,M,High School or Below,13552,0,62,2,Corporate Auto,Two-Door Car,446
4397,2457,EA23961,California,F,College,5166,80797,64,0,Personal Auto,Four-Door Car,300
4398,2458,RQ78687,Oregon,M,College,2945,89410,74,0,Personal Auto,Four-Door Car,95
4399,2459,ZE42703,Nevada,M,Bachelor,4863,52728,127,1,Corporate Auto,SUV,609
4400,2460,LZ34164,Nevada,F,Bachelor,4892,43199,61,0,Personal Auto,Four-Door Car,334
4401,2461,CO44659,Arizona,F,Bachelor,3337,43510,83,0,Personal Auto,Four-Door Car,238
4402,2462,YQ53901,Washington,F,Bachelor,5246,28909,66,0,Personal Auto,Two-Door Car,456
4403,2463,LX46285,Oregon,F,Master,9031,0,122,0,Personal Auto,Sports Car,650
4404,2464,GH90738,Oregon,F,Bachelor,3580,71176,91,2,Personal Auto,Two-Door Car,278
4405,2465,FK10455,California,M,Bachelor,9802,84429,123,0,Personal Auto,SUV,115
4406,2466,GJ77362,California,M,Bachelor,4825,61613,61,1,Special Auto,Four-Door Car,40
4407,2467,WJ26538,California,M,Master,3203,68370,80,0,Personal Auto,Four-Door Car,244
4408,2468,IN67175,California,F,College,5659,52389,72,1,Personal Auto,Four-Door Car,345
4409,2469,LA52988,Oregon,F,High School or Below,4144,64478,103,0,Personal Auto,SUV,8
4410,2470,ZH89968,Washington,F,High School or Below,13770,59207,116,0,Personal Auto,Four-Door Car,556
4411,2471,YA17061,Nevada,F,High School or Below,3716,17162,96,0,Corporate Auto,Four-Door Car,460
4412,2472,NT76210,Nevada,M,Bachelor,3123,0,101,4,Personal Auto,SUV,960
4413,2473,XL58577,California,M,Bachelor,12168,14973,115,0,Personal Auto,SUV,828
4414,2474,WJ57919,California,M,College,2674,56342,69,0,Special Auto,Four-Door Car,331
4415,2475,FG77231,Oregon,F,Bachelor,12741,73054,106,1,Personal Auto,SUV,419
4416,2476,UH32376,Nevada,M,Bachelor,4037,21586,106,0,Personal Auto,Two-Door Car,1056
4417,2477,RA43827,Oregon,F,High School or Below,8628,0,117,0,Special Auto,SUV,842
4418,2478,WA67245,Oregon,F,High School or Below,22093,24193,185,0,Personal Auto,Sports Car,785
4419,2479,GT65478,Oregon,F,College,8217,84815,68,0,Personal Auto,Four-Door Car,279
4420,2480,SZ35936,Oregon,F,High School or Below,26197,18495,113,0,Corporate Auto,SUV,542
4421,2481,AT41276,California,M,Bachelor,8110,36554,70,1,Personal Auto,Two-Door Car,433
