,Unnamed: 0,customer,state,gender,education,customer lifetime value,income,monthly premium auto,number of open complaints,policy type,vehicle class,total claim amount
968,16,WT71621,Washington,F,Bachelor,328045,63297,82,0,Personal Auto,Four-Door Car,251
969,17,KD23847,Arizona,F,High School or Below,488654,76374,61,0,Personal Auto,Four-Door Car,292
970,18,PE59368,Washington,F,Bachelor,512348,72096,6464,0,Personal Auto,Two-Door Car,252
971,19,NK91488,Nevada,M,Master,547955,56005,68,1,Personal Auto,Four-Door Car,326
972,20,CR33417,Washington,F,Master,476215,36529,118,0,Personal Auto,SUV,255
973,21,WP73172,Oregon,F,Bachelor,828767,81367,103,0,Special Auto,SUV,415
974,22,PS30217,California,F,Bachelor,988665,44817,83,0,Personal Auto,Four-Door Car,527
975,23,EL62967,Oregon,F,High School or Below,271291,58508,69,0,Personal Auto,Two-Door Car,57
976,24,MU23938,Oregon,M,Bachelor,1047767,45259,138,0,Personal Auto,SUV,272
977,25,VC83809,California,M,Doctor,343613,30817,88,0,Personal Auto,Four-Door Car,91
978,26,VL34577,Oregon,F,High School or Below,259618,0,72,0,Personal Auto,Two-Door Car,345
979,27,QE12539,California,M,Doctor,1273195,40870,105,0,Personal Auto,SUV,504
980,28,YO15246,Nevada,M,High School or Below,349414,35001,96,3,Personal Auto,Four-Door Car,460
981,29,WF73839,Arizona,F,College,759791,49937,64,0,Personal Auto,Two-Door Car,302
982,30,TJ11671,Oregon,F,Bachelor,401521,0,109,0,Personal Auto,Four-Door Car,523
983,31,SV34223,California,F,College,2047710,58317,73,0,Personal Auto,Four-Door Car,350
984,32,XD19546,California,F,High School or Below,816068,0,109,0,Personal Auto,SUV,523
985,33,OY95739,Nevada,M,High School or Below,1229868,17101,113,0,Corporate Auto,SUV,542
986,34,SW57539,California,F,College,871492,0,118,0,Corporate Auto,SUV,566
987,35,IA62027,Arizona,F,Bachelor,485353,0,65,0,Personal Auto,Four-Door Car,468
988,36,FZ20933,Oregon,M,High School or Below,488094,24398,63,1,Personal Auto,Four-Door Car,302
989,37,WR62597,Oregon,M,College,231138,24641,61,0,Corporate Auto,Four-Door Car,294
990,38,KU61611,Arizona,M,High School or Below,432709,69040,108,0,Corporate Auto,Luxury,518
991,39,XW98867,Oregon,M,High School or Below,1229868,17101,113,0,Personal Auto,SUV,542
992,40,PP80817,California,F,High School or Below,832353,59886,104,0,Personal Auto,Luxury,71
993,41,DT77901,Oregon,F,Bachelor,1017971,14290,271,0,Personal Auto,Luxury SUV,1300
994,42,DX34647,California,F,College,776126,43137,96,0,Personal Auto,Two-Door Car,460
995,43,OD56551,Oregon,M,College,523989,27978,69,1,Personal Auto,Four-Door Car,447
996,44,OO63074,California,F,Bachelor,451790,25261,118,0,Personal Auto,SUV,566
997,45,EH24828,Nevada,M,College,238977,58652,64,5,Personal Auto,Four-Door Car,307
998,46,CX99919,Nevada,F,College,413062,28321,111,0,Corporate Auto,SUV,537
999,47,DG80424,Washington,F,College,269156,77411,67,0,Personal Auto,Four-Door Car,257
1000,48,NU32697,Oregon,M,College,522776,0,72,0,Corporate Auto,Four-Door Car,518
1001,49,PU98976,California,F,Bachelor,618734,0,88,0,Personal Auto,Four-Door Car,633
1002,50,ZR20842,Arizona,M,College,511387,94415,127,1,Personal Auto,Luxury,492
1003,51,NF35573,Oregon,M,High School or Below,1103931,0,103,0,Special Auto,SUV,1149
1004,52,DF66914,Arizona,F,Bachelor,3222708,45331,100,0,Personal Auto,SUV,572
1005,53,YM99866,Arizona,M,High School or Below,261196,53904,67,2,Personal Auto,Four-Door Car,321
1006,54,VH62084,California,M,High School or Below,1337232,0,74,0,Personal Auto,Four-Door Car,811
1007,55,SE28250,Arizona,M,Bachelor,483898,0,70,2,Special Auto,Four-Door Car,336
1008,56,MD86050,Oregon,M,High School or Below,472165,0,67,0,Personal Auto,Four-Door Car,482
1009,57,GF17866,Oregon,M,College,387364,28142,105,0,Corporate Auto,Luxury,701
1010,58,UB16654,Washington,M,Master,471855,15680,6464,0,Personal Auto,Four-Door Car,260
1011,59,KO44736,Oregon,M,Bachelor,1697979,35095,73,0,Personal Auto,Two-Door Car,525
1012,60,KI55845,Oregon,F,College,1368171,55588,114,0,Personal Auto,SUV,547
1013,61,JJ24476,Arizona,F,Master,571722,52391,71,0,Personal Auto,Two-Door Car,409
1014,62,VC68509,Oregon,F,Bachelor,948659,42240,79,0,Personal Auto,Four-Door Car,46
1015,63,QN62502,Oregon,F,Bachelor,383914,70146,96,0,Personal Auto,Four-Door Car,157
1016,64,EL92515,Oregon,F,College,1121159,41121,94,0,Personal Auto,Four-Door Car,451
1017,65,VL84149,Oregon,F,College,2580706,71210,214,1,Corporate Auto,Luxury,1027
1018,66,JX19907,Oregon,M,Bachelor,379832,0,107,1,Corporate Auto,Two-Door Car,1261
1019,67,BC66921,Nevada,F,High School or Below,281656,41228,71,0,Personal Auto,Four-Door Car,340
1020,68,RK24470,Washington,M,Bachelor,502929,40113,67,3,Corporate Auto,Two-Door Car,262
1021,69,GN80437,Oregon,F,College,344496,0,91,0,Special Auto,Four-Door Car,596
1022,70,AH65907,California,F,Bachelor,285940,51790,71,0,Personal Auto,Four-Door Car,340
1023,71,VG57728,California,M,High School or Below,269205,92593,68,0,Corporate Auto,Four-Door Car,8
1024,72,AF81450,California,M,High School or Below,1143173,28657,100,0,Personal Auto,SUV,588
1025,73,YI28422,Oregon,M,High School or Below,763588,30262,98,1,Personal Auto,Four-Door Car,499
1026,74,GR26937,Oregon,F,Master,980582,47197,81,0,Corporate Auto,Four-Door Car,76
1027,75,BR99015,California,F,Bachelor,680361,0,94,0,Personal Auto,Four-Door Car,451
1028,76,PB11270,Oregon,F,Bachelor,710765,0,61,0,Personal Auto,Four-Door Car,541
1029,77,PZ89632,Oregon,F,High School or Below,473518,0,134,0,Personal Auto,SUV,964
1030,78,LV62981,Arizona,M,College,687432,22093,87,0,Corporate Auto,Two-Door Car,616
1031,79,AS97690,Arizona,M,College,241125,54483,61,0,Personal Auto,Two-Door Car,292
1032,80,SG32258,Arizona,F,College,241654,18944,63,0,Personal Auto,Four-Door Car,125
1033,81,MY80583,Oregon,F,Bachelor,2398154,84365,66,0,Personal Auto,Four-Door Car,316
1034,82,WS57286,Arizona,M,College,469216,0,64,0,Personal Auto,Four-Door Car,137
1035,83,MF53477,California,F,High School or Below,360093,25147,101,0,Corporate Auto,SUV,694
1036,84,DQ28641,Nevada,M,High School or Below,266522,14315,71,0,Personal Auto,Four-Door Car,511
1037,85,EX46492,Arizona,F,Master,766652,87864,94,0,Personal Auto,Two-Door Car,421
1038,86,VW20823,California,M,High School or Below,1667589,57844,85,1,Personal Auto,Four-Door Car,408
1039,87,LH26563,Oregon,F,High School or Below,455085,17913,116,0,Personal Auto,Four-Door Car,556
1040,88,FR56877,Arizona,F,High School or Below,1176393,28806,99,0,Special Auto,Four-Door Car,475
1041,89,ZY99878,California,M,High School or Below,1374253,90343,175,0,Personal Auto,SUV,833
1042,90,CS15289,Oregon,F,Master,1613841,79041,199,0,Personal Auto,Luxury SUV,419
1043,91,MM49431,Washington,M,Bachelor,729858,74069,63,2,Personal Auto,Two-Door Car,275
1044,92,IA96447,California,M,College,667373,85019,167,0,Personal Auto,Luxury,801
1045,93,PT32230,California,F,High School or Below,778212,70059,194,0,Personal Auto,Luxury SUV,253
1046,94,NK73719,California,F,College,1939321,70503,164,1,Corporate Auto,SUV,41
1047,95,OH15771,California,M,Bachelor,397413,0,117,0,Personal Auto,SUV,561
1048,96,XP61034,Oregon,M,Bachelor,410558,39492,105,0,Personal Auto,SUV,756
1049,97,ZN34245,Arizona,M,College,230847,0,68,0,Corporate Auto,Four-Door Car,489
1050,98,FX55923,Arizona,M,Bachelor,537291,50405,70,1,Personal Auto,Four-Door Car,7
1051,99,ZZ83340,Oregon,F,Doctor,550831,96021,68,0,Personal Auto,Two-Door Car,315
1052,100,HA99340,Oregon,M,High School or Below,239833,0,65,0,Personal Auto,Two-Door Car,422
1053,101,LE43061,California,M,High School or Below,372883,0,105,0,Personal Auto,Four-Door Car,756
1054,102,UF77413,Oregon,M,College,275849,65794,69,1,Personal Auto,Four-Door Car,277
1055,103,UY45293,Oregon,M,Bachelor,370393,21975,95,0,Corporate Auto,Four-Door Car,456
1056,104,TH84309,California,M,High School or Below,937284,0,126,0,Personal Auto,SUV,604
1057,105,PZ94551,Oregon,F,Bachelor,499158,56649,125,0,Special Auto,SUV,780
1058,106,UE76013,Washington,F,Master,503986,35984,128,3,Personal Auto,SUV,275
1059,107,HS85465,California,M,Bachelor,275997,92296,69,0,Corporate Auto,Two-Door Car,331
1060,108,SI78985,Oregon,F,Bachelor,799300,39448,103,3,Personal Auto,Four-Door Car,66
1061,109,KF50730,California,F,Bachelor,523557,71794,131,0,Personal Auto,SUV,457
1062,110,JO13576,California,F,High School or Below,263301,21861,69,0,Personal Auto,Four-Door Car,348
1063,111,HJ79774,Oregon,F,College,276480,31591,72,4,Corporate Auto,Four-Door Car,240
1064,112,KI18648,Arizona,F,Bachelor,808484,60662,68,0,Special Auto,Two-Door Car,326
1065,113,EL99335,California,F,College,268517,20608,73,0,Personal Auto,Four-Door Car,350
1066,114,LE84979,California,F,Master,1220812,21331,103,0,Personal Auto,SUV,419
1067,115,CE12380,Arizona,F,College,2009043,0,66,1,Corporate Auto,Four-Door Car,252
1068,116,BJ22117,Washington,M,Master,513341,53390,6464,0,Personal Auto,Four-Door Car,278
1069,117,JF83834,Oregon,M,Doctor,249131,36631,62,0,Corporate Auto,Four-Door Car,67
1070,118,YN10988,California,M,High School or Below,631459,0,87,0,Personal Auto,Four-Door Car,417
1071,119,YX15941,Oregon,M,College,1622964,26030,139,1,Corporate Auto,Luxury,667
1072,120,ZB50601,Nevada,M,College,516178,0,70,0,Personal Auto,Four-Door Car,469
1073,121,HP50399,Nevada,M,Bachelor,398226,0,113,0,Personal Auto,SUV,542
1074,122,GC17585,Arizona,M,Bachelor,1347318,25302,70,1,Personal Auto,Four-Door Car,336
1075,123,QW17286,Washington,F,Master,277832,66030,69,1,Personal Auto,Four-Door Car,282
1076,124,DO41287,Oregon,M,High School or Below,827644,0,82,0,Personal Auto,Four-Door Car,590
1077,125,GT54462,Arizona,M,Bachelor,1434985,73222,180,0,Personal Auto,SUV,821
1078,126,BT76268,California,F,College,587819,22061,74,0,Personal Auto,Four-Door Car,355
1079,127,QM38267,Arizona,F,High School or Below,266605,86321,66,0,Personal Auto,Four-Door Car,316
1080,128,LP82042,Oregon,M,Bachelor,534568,54668,68,1,Personal Auto,Four-Door Car,326
1081,129,EF52978,Arizona,F,High School or Below,477712,0,62,0,Personal Auto,Four-Door Car,297
1082,130,GH54524,California,M,High School or Below,1697374,69497,142,0,Personal Auto,SUV,92
1083,131,DP26592,Oregon,M,High School or Below,251811,86617,63,0,Personal Auto,Four-Door Car,188
1084,132,UP29839,Nevada,F,Master,1916098,22705,239,0,Personal Auto,Luxury SUV,1294
1085,133,IB80924,Washington,F,High School or Below,3286440,90783,104,2,Personal Auto,SUV,285
1086,134,OB55054,Oregon,M,Bachelor,396481,88410,99,0,Corporate Auto,Four-Door Car,475
1087,135,NP91656,California,F,Bachelor,491177,0,69,0,Personal Auto,Four-Door Car,496
1088,136,SH74080,Oregon,F,College,780531,21073,106,1,Personal Auto,SUV,508
1089,137,KN25556,Arizona,F,College,720066,0,66,0,Personal Auto,Four-Door Car,316
1090,138,RB38792,Oregon,M,College,538949,66429,136,0,Personal Auto,Luxury,57
1091,139,QR72180,California,F,Doctor,324131,66889,80,0,Personal Auto,Four-Door Car,294
1092,140,TW64385,California,M,Bachelor,552821,36088,72,0,Corporate Auto,Four-Door Car,345
1093,141,TM13955,Washington,M,Master,299302,0,80,0,Corporate Auto,Four-Door Car,286
1094,142,GF94951,Arizona,M,Bachelor,707665,0,68,0,Corporate Auto,Two-Door Car,489
1095,143,NF53775,California,F,College,370038,17557,96,0,Personal Auto,Four-Door Car,666
1096,144,YB58778,California,F,College,532883,81064,70,4,Personal Auto,Two-Door Car,42
1097,145,PH77560,Nevada,F,High School or Below,483887,0,66,0,Personal Auto,Four-Door Car,700
1098,146,ZO14864,Washington,F,Master,341720,42526,86,0,Personal Auto,Two-Door Car,287
1099,147,BI34376,California,F,Doctor,787992,45703,98,0,Personal Auto,Two-Door Car,470
1100,148,UQ63396,California,F,Bachelor,786943,40036,65,0,Personal Auto,Four-Door Car,48
1101,149,BR23201,California,M,Bachelor,258680,0,71,0,Personal Auto,Four-Door Car,191
1102,150,VH45094,Arizona,M,High School or Below,728678,65870,61,1,Personal Auto,Four-Door Car,202
1103,151,KD47243,California,F,Bachelor,1179799,91469,100,2,Personal Auto,SUV,418
1104,152,MY13737,California,M,High School or Below,938675,42090,119,0,Corporate Auto,SUV,203
1105,153,OR48881,Oregon,F,Doctor,630892,21368,79,0,Corporate Auto,Four-Door Car,4
1106,154,BD77090,Washington,F,Bachelor,860915,79090,107,0,Personal Auto,SUV,289
1107,155,LW77178,Oregon,F,Bachelor,1542801,33879,98,0,Corporate Auto,Two-Door Car,470
1108,156,BQ12347,Arizona,M,High School or Below,563079,72874,70,0,Special Auto,Four-Door Car,336
1109,157,FF61670,California,M,High School or Below,1813118,0,82,1,Personal Auto,Four-Door Car,393
1110,158,PM61374,California,F,Bachelor,808721,0,110,0,Personal Auto,Two-Door Car,550
1111,159,BW25236,Arizona,M,College,1845357,72215,66,0,Personal Auto,Four-Door Car,247
1112,160,XO22038,California,F,Bachelor,521751,39854,66,0,Corporate Auto,Two-Door Car,261
1113,161,QG51953,Oregon,M,College,483578,36655,61,0,Personal Auto,Four-Door Car,295
1114,162,SZ56338,Oregon,F,High School or Below,559712,37995,139,0,Personal Auto,SUV,667
1115,163,PX60116,California,F,High School or Below,892046,40867,112,0,Corporate Auto,Two-Door Car,537
1116,164,BW46202,Oregon,F,Bachelor,599541,28804,78,0,Personal Auto,Two-Door Car,76
1117,165,GW14109,California,F,High School or Below,3849694,48409,124,0,Special Auto,SUV,345
1118,166,GP42026,California,M,High School or Below,838263,19683,117,1,Personal Auto,Luxury,561
1119,167,PY42157,Washington,F,High School or Below,247225,62006,61,0,Personal Auto,Four-Door Car,292
1120,168,OL36978,California,F,High School or Below,540551,67241,68,1,Personal Auto,Two-Door Car,5
1121,169,KT40899,California,M,High School or Below,935247,75436,78,0,Personal Auto,Four-Door Car,9
1122,170,WE60408,Arizona,F,College,433987,91761,109,2,Personal Auto,SUV,779
1123,171,LG64797,California,F,College,1772376,25771,222,0,Personal Auto,Luxury SUV,1253
1124,172,MD87746,Oregon,M,College,750745,60920,64,0,Personal Auto,Two-Door Car,231
1125,173,QP80741,Washington,F,College,604857,0,61,3,Corporate Auto,Four-Door Car,292
1126,174,WO59883,Washington,F,High School or Below,1901447,29822,61,0,Personal Auto,Two-Door Car,292
1127,175,MU79385,Arizona,M,College,1008037,60944,130,2,Personal Auto,SUV,623
1128,176,JH30384,California,F,High School or Below,650339,22081,84,0,Personal Auto,Two-Door Car,451
1129,177,LL45497,Washington,F,College,248772,67282,62,0,Personal Auto,Two-Door Car,297
1130,178,SK95364,California,F,College,462039,0,130,0,Personal Auto,SUV,936
1131,179,VG56765,Arizona,M,High School or Below,247152,95697,61,0,Personal Auto,Two-Door Car,114
1132,180,NE24371,Oregon,F,College,649424,15300,85,0,Personal Auto,Four-Door Car,408
1133,181,KR48903,Washington,M,High School or Below,250490,88264,62,0,Personal Auto,Two-Door Car,297
1134,182,ZF27999,Nevada,F,College,490489,12902,139,0,Personal Auto,Luxury,667
1135,183,MH40017,Arizona,M,High School or Below,480247,29809,61,0,Personal Auto,Four-Door Car,365
1136,184,YJ99764,Nevada,M,High School or Below,795577,0,74,0,Personal Auto,Four-Door Car,355
1137,185,AG22225,Oregon,M,High School or Below,694190,0,96,0,Personal Auto,Four-Door Car,460
1138,186,ZJ26179,Oregon,M,Bachelor,838247,25998,71,0,Personal Auto,Four-Door Car,791
1139,187,VO36036,Oregon,F,Doctor,353643,28248,90,0,Personal Auto,Four-Door Car,634
1140,188,ZQ94281,California,F,College,324481,68103,82,0,Personal Auto,Two-Door Car,277
1141,189,CK40732,California,F,High School or Below,761121,0,103,0,Special Auto,Four-Door Car,741
1142,190,UT73461,Oregon,F,Doctor,450539,81079,111,0,Special Auto,SUV,134
1143,191,LT57320,Nevada,F,Master,244584,22732,62,0,Personal Auto,Four-Door Car,15
1144,192,BZ44726,Nevada,F,High School or Below,1647776,49825,70,3,Corporate Auto,Two-Door Car,336
1145,193,VU32116,Oregon,F,College,354640,0,103,0,Personal Auto,SUV,621
1146,194,EG94326,Nevada,M,High School or Below,427727,77265,107,0,Personal Auto,SUV,513
1147,195,EJ43595,California,M,High School or Below,478477,0,72,0,Corporate Auto,Four-Door Car,779
1148,196,QI37869,California,M,College,757223,12876,107,2,Corporate Auto,Four-Door Car,425
1149,197,SX65826,Arizona,M,Bachelor,1176087,36431,99,0,Personal Auto,Two-Door Car,513
1150,198,XO42145,Oregon,M,High School or Below,393381,25927,103,0,Personal Auto,SUV,674
1151,199,WJ74851,Nevada,F,Bachelor,570076,26811,72,0,Personal Auto,Two-Door Car,465
1152,200,IG68709,Oregon,F,High School or Below,349863,41711,90,0,Personal Auto,Four-Door Car,351
1153,201,AC75391,Arizona,F,College,576809,35091,74,0,Corporate Auto,Two-Door Car,418
1154,202,WO94087,Arizona,F,Bachelor,636195,0,87,0,Corporate Auto,Four-Door Car,417
1155,203,YJ69332,Oregon,F,High School or Below,650339,22081,84,0,Personal Auto,Two-Door Car,451
1156,204,WX87964,Washington,M,High School or Below,493519,29560,62,0,Personal Auto,Four-Door Car,297
1157,205,PD32641,Oregon,M,College,578522,31320,72,0,Personal Auto,Four-Door Car,293
1158,206,CK39096,Oregon,M,High School or Below,561968,0,153,0,Personal Auto,SUV,1027
1159,207,QV19964,Oregon,M,Doctor,259928,33947,66,1,Personal Auto,Four-Door Car,192
1160,208,BF72793,California,F,High School or Below,673297,0,62,0,Personal Auto,Two-Door Car,446
1161,209,WB12017,California,F,College,1832186,21189,66,0,Personal Auto,Two-Door Car,316
1162,210,JO17193,Washington,M,Bachelor,230069,25905,63,0,Personal Auto,Four-Door Car,302
1163,211,AY84441,Oregon,M,High School or Below,400285,0,114,0,Personal Auto,SUV,820
1164,212,JQ65500,Oregon,F,Bachelor,862099,44988,108,0,Corporate Auto,Two-Door Car,518
1165,213,OI29521,Oregon,F,College,1038898,33432,90,0,Corporate Auto,Two-Door Car,161
1166,214,MJ51323,Oregon,F,Bachelor,842717,46503,215,1,Personal Auto,Luxury SUV,1032
1167,215,QI64880,California,M,Bachelor,700727,0,101,0,Corporate Auto,SUV,973
1168,216,HV93429,Oregon,F,Master,517657,23636,65,0,Personal Auto,Four-Door Car,81
1169,217,TA89713,Oregon,M,College,538949,66429,136,0,Personal Auto,Luxury,57
1170,218,OB98149,Washington,F,College,470000,11417,63,0,Personal Auto,Two-Door Car,302
1171,219,LE65901,Oregon,F,Bachelor,443494,58082,112,1,Personal Auto,SUV,103
1172,220,FF68864,Arizona,F,Bachelor,1401052,36523,71,0,Personal Auto,Four-Door Car,101
1173,221,YX99200,Nevada,M,Bachelor,1235005,54710,103,0,Personal Auto,Two-Door Car,294
1174,222,LZ26801,California,F,High School or Below,816157,73466,102,1,Personal Auto,SUV,204
1175,223,TA66375,Oregon,F,Bachelor,1100913,51643,283,0,Corporate Auto,Luxury,1358
1176,224,SC92090,Arizona,M,College,871704,83846,74,3,Personal Auto,Four-Door Car,355
1177,225,TK40018,Oregon,M,High School or Below,591746,0,169,0,Personal Auto,SUV,1207
1178,226,ZD63451,California,M,Bachelor,250366,53338,63,1,Personal Auto,Four-Door Car,35
1179,227,DT35588,Oregon,M,College,433038,60475,107,0,Personal Auto,Four-Door Car,513
1180,228,VF87723,California,M,College,1048774,30658,89,0,Personal Auto,Four-Door Car,441
1181,229,QP69826,Arizona,M,Bachelor,356750,0,102,0,Corporate Auto,SUV,660
1182,230,UW37050,Oregon,F,Bachelor,1989642,60420,248,0,Personal Auto,Luxury SUV,632
1183,231,UH62254,Oregon,M,Bachelor,2142363,0,65,0,Personal Auto,Two-Door Car,312
1184,232,IA15979,Washington,M,College,694832,40598,91,0,Personal Auto,Four-Door Car,302
1185,233,DB71122,California,F,Doctor,351583,15144,90,0,Personal Auto,Four-Door Car,372
1186,234,TM14491,California,M,Bachelor,1203662,44428,104,0,Personal Auto,SUV,499
1187,235,OY94707,California,M,College,360979,58297,97,5,Special Auto,Four-Door Car,647
1188,236,LN55080,Oregon,F,Bachelor,1773246,42191,74,1,Special Auto,Two-Door Car,68
